ticker,Date,Close,Volume,Variación,Año
MTS.MC,2023-08-09 00:00:00+02:00,23.95,147371,0.0112,2023
MTS.MC,2023-08-10 00:00:00+02:00,24.0,169413,0.002,2023
MTS.MC,2023-08-11 00:00:00+02:00,23.84,193052,-0.0069,2023
MTS.MC,2023-08-14 00:00:00+02:00,23.97,240584,0.0057,2023
MTS.MC,2023-08-15 00:00:00+02:00,23.49,316565,-0.02,2023
MTS.MC,2023-08-16 00:00:00+02:00,23.61,125724,0.0049,2023
MTS.MC,2023-08-17 00:00:00+02:00,23.34,421372,-0.0113,2023
MTS.MC,2023-08-18 00:00:00+02:00,22.95,252763,-0.017,2023
MTS.MC,2023-08-21 00:00:00+02:00,22.85,138408,-0.0044,2023
MTS.MC,2023-08-22 00:00:00+02:00,23.49,184912,0.0282,2023
MTS.MC,2023-08-23 00:00:00+02:00,23.6,118114,0.0045,2023
MTS.MC,2023-08-24 00:00:00+02:00,23.37,147857,-0.0096,2023
MTS.MC,2023-08-25 00:00:00+02:00,23.3,125785,-0.0031,2023
MTS.MC,2023-08-28 00:00:00+02:00,23.6,42814,0.0129,2023
MTS.MC,2023-08-29 00:00:00+02:00,23.9,153306,0.0127,2023
MTS.MC,2023-08-30 00:00:00+02:00,23.84,146879,-0.0024,2023
MTS.MC,2023-08-31 00:00:00+02:00,23.77,118022,-0.0028,2023
MTS.MC,2023-09-01 00:00:00+02:00,24.31,324712,0.0226,2023
MTS.MC,2023-09-04 00:00:00+02:00,24.17,148926,-0.0056,2023
MTS.MC,2023-09-05 00:00:00+02:00,24.17,190228,-0.0002,2023
MTS.MC,2023-09-06 00:00:00+02:00,24.14,153029,-0.0012,2023
MTS.MC,2023-09-07 00:00:00+02:00,23.49,263695,-0.0267,2023
MTS.MC,2023-09-08 00:00:00+02:00,23.47,119395,-0.001,2023
MTS.MC,2023-09-11 00:00:00+02:00,23.59,175424,0.005,2023
MTS.MC,2023-09-12 00:00:00+02:00,23.25,265112,-0.0144,2023
MTS.MC,2023-09-13 00:00:00+02:00,22.76,306099,-0.0208,2023
MTS.MC,2023-09-14 00:00:00+02:00,23.22,295584,0.0202,2023
MTS.MC,2023-09-15 00:00:00+02:00,23.59,368511,0.0156,2023
MTS.MC,2023-09-18 00:00:00+02:00,23.0,283547,-0.0248,2023
MTS.MC,2023-09-19 00:00:00+02:00,23.02,226317,0.0011,2023
MTS.MC,2023-09-20 00:00:00+02:00,23.24,332509,0.0093,2023
MTS.MC,2023-09-21 00:00:00+02:00,22.74,407361,-0.0213,2023
MTS.MC,2023-09-22 00:00:00+02:00,22.59,223779,-0.0068,2023
MTS.MC,2023-09-25 00:00:00+02:00,22.29,342366,-0.0131,2023
MTS.MC,2023-09-26 00:00:00+02:00,22.32,228097,0.0011,2023
MTS.MC,2023-09-27 00:00:00+02:00,22.59,175131,0.0122,2023
MTS.MC,2023-09-28 00:00:00+02:00,23.11,302809,0.0229,2023
MTS.MC,2023-09-29 00:00:00+02:00,23.0,185940,-0.0046,2023
MTS.MC,2023-10-02 00:00:00+02:00,22.8,235308,-0.0088,2023
MTS.MC,2023-10-03 00:00:00+02:00,22.25,265763,-0.0242,2023
MTS.MC,2023-10-04 00:00:00+02:00,22.04,160257,-0.0091,2023
MTS.MC,2023-10-05 00:00:00+02:00,21.87,150036,-0.0077,2023
MTS.MC,2023-10-06 00:00:00+02:00,22.12,104916,0.0115,2023
MTS.MC,2023-10-09 00:00:00+02:00,22.04,89573,-0.0037,2023
MTS.MC,2023-10-10 00:00:00+02:00,22.48,315090,0.0198,2023
MTS.MC,2023-10-11 00:00:00+02:00,22.38,126950,-0.0045,2023
MTS.MC,2023-10-12 00:00:00+02:00,21.49,505689,-0.0394,2023
MTS.MC,2023-10-13 00:00:00+02:00,21.02,362346,-0.0219,2023
MTS.MC,2023-10-16 00:00:00+02:00,21.45,186866,0.0203,2023
MTS.MC,2023-10-17 00:00:00+02:00,21.43,349487,-0.0009,2023
MTS.MC,2023-10-18 00:00:00+02:00,20.58,455644,-0.0395,2023
MTS.MC,2023-10-19 00:00:00+02:00,20.7,216936,0.0054,2023
MTS.MC,2023-10-20 00:00:00+02:00,19.84,628555,-0.0414,2023
MTS.MC,2023-10-23 00:00:00+02:00,20.01,192103,0.0088,2023
MTS.MC,2023-10-24 00:00:00+02:00,20.11,222686,0.0048,2023
MTS.MC,2023-10-25 00:00:00+02:00,20.25,129546,0.0072,2023
MTS.MC,2023-10-26 00:00:00+02:00,20.37,141298,0.0055,2023
MTS.MC,2023-10-27 00:00:00+02:00,20.42,166975,0.0026,2023
MTS.MC,2023-10-30 00:00:00+01:00,19.61,635638,-0.0398,2023
MTS.MC,2023-10-31 00:00:00+01:00,20.24,307377,0.0321,2023
MTS.MC,2023-11-01 00:00:00+01:00,20.06,151340,-0.0086,2023
MTS.MC,2023-11-02 00:00:00+01:00,20.9,330925,0.0418,2023
MTS.MC,2023-11-03 00:00:00+01:00,20.99,187249,0.0044,2023
MTS.MC,2023-11-06 00:00:00+01:00,20.99,159362,0.0,2023
MTS.MC,2023-11-07 00:00:00+01:00,20.76,131766,-0.0111,2023
MTS.MC,2023-11-08 00:00:00+01:00,20.63,153943,-0.0061,2023
MTS.MC,2023-11-09 00:00:00+01:00,20.29,486817,-0.0164,2023
MTS.MC,2023-11-10 00:00:00+01:00,19.65,695705,-0.0317,2023
MTS.MC,2023-11-13 00:00:00+01:00,20.08,249834,0.0222,2023
MTS.MC,2023-11-14 00:00:00+01:00,20.85,481673,0.038,2023
MTS.MC,2023-11-15 00:00:00+01:00,21.29,437593,0.0214,2023
MTS.MC,2023-11-16 00:00:00+01:00,21.03,234277,-0.0122,2023
MTS.MC,2023-11-17 00:00:00+01:00,21.48,593320,0.0212,2023
MTS.MC,2023-11-20 00:00:00+01:00,21.58,293874,0.0046,2023
MTS.MC,2023-11-21 00:00:00+01:00,21.44,172450,-0.0064,2023
MTS.MC,2023-11-22 00:00:00+01:00,21.84,311406,0.0187,2023
MTS.MC,2023-11-23 00:00:00+01:00,21.88,114274,0.0016,2023
MTS.MC,2023-11-24 00:00:00+01:00,21.89,133049,0.0007,2023
MTS.MC,2023-11-27 00:00:00+01:00,22.04,159694,0.0067,2023
MTS.MC,2023-11-28 00:00:00+01:00,22.08,312351,0.0018,2023
MTS.MC,2023-11-29 00:00:00+01:00,22.35,217906,0.0122,2023
MTS.MC,2023-11-30 00:00:00+01:00,22.63,252814,0.0125,2023
MTS.MC,2023-12-01 00:00:00+01:00,22.98,220618,0.0158,2023
MTS.MC,2023-12-04 00:00:00+01:00,23.06,185741,0.0032,2023
MTS.MC,2023-12-05 00:00:00+01:00,23.02,222179,-0.0015,2023
MTS.MC,2023-12-06 00:00:00+01:00,23.1,191792,0.0032,2023
MTS.MC,2023-12-07 00:00:00+01:00,23.09,149700,-0.0004,2023
MTS.MC,2023-12-08 00:00:00+01:00,23.23,172531,0.0064,2023
MTS.MC,2023-12-11 00:00:00+01:00,23.44,192326,0.0091,2023
MTS.MC,2023-12-12 00:00:00+01:00,23.47,323514,0.0013,2023
MTS.MC,2023-12-13 00:00:00+01:00,23.51,219220,0.0017,2023
MTS.MC,2023-12-14 00:00:00+01:00,24.18,465905,0.0283,2023
MTS.MC,2023-12-15 00:00:00+01:00,24.46,522927,0.0115,2023
MTS.MC,2023-12-18 00:00:00+01:00,25.75,883393,0.0527,2023
MTS.MC,2023-12-19 00:00:00+01:00,25.65,368994,-0.0036,2023
MTS.MC,2023-12-20 00:00:00+01:00,25.66,234775,0.0002,2023
MTS.MC,2023-12-21 00:00:00+01:00,25.41,201482,-0.0095,2023
MTS.MC,2023-12-22 00:00:00+01:00,25.55,170203,0.0056,2023
MTS.MC,2023-12-27 00:00:00+01:00,25.4,182159,-0.0059,2023
MTS.MC,2023-12-28 00:00:00+01:00,25.34,187739,-0.0023,2023
MTS.MC,2023-12-29 00:00:00+01:00,25.13,168227,-0.0083,2023
MTS.MC,2024-01-02 00:00:00+01:00,25.27,468337,0.0055,2024
MTS.MC,2024-01-03 00:00:00+01:00,24.84,269375,-0.0169,2024
MTS.MC,2024-01-04 00:00:00+01:00,24.99,195655,0.0057,2024
MTS.MC,2024-01-05 00:00:00+01:00,24.88,153215,-0.0041,2024
MTS.MC,2024-01-08 00:00:00+01:00,24.88,71663,-0.0002,2024
MTS.MC,2024-01-09 00:00:00+01:00,24.28,142086,-0.0242,2024
MTS.MC,2024-01-10 00:00:00+01:00,24.2,115560,-0.0032,2024
MTS.MC,2024-01-11 00:00:00+01:00,23.8,176240,-0.0164,2024
MTS.MC,2024-01-12 00:00:00+01:00,23.88,106565,0.0033,2024
MTS.MC,2024-01-15 00:00:00+01:00,23.92,89265,0.0018,2024
MTS.MC,2024-01-16 00:00:00+01:00,23.67,169856,-0.0106,2024
MTS.MC,2024-01-17 00:00:00+01:00,23.57,201256,-0.0043,2024
MTS.MC,2024-01-18 00:00:00+01:00,23.88,147462,0.0135,2024
MTS.MC,2024-01-19 00:00:00+01:00,23.68,175310,-0.0086,2024
MTS.MC,2024-01-22 00:00:00+01:00,24.1,158206,0.018,2024
MTS.MC,2024-01-23 00:00:00+01:00,24.31,219194,0.0083,2024
MTS.MC,2024-01-24 00:00:00+01:00,24.92,176320,0.0252,2024
MTS.MC,2024-01-25 00:00:00+01:00,24.81,130609,-0.0041,2024
MTS.MC,2024-01-26 00:00:00+01:00,24.88,113791,0.0028,2024
MTS.MC,2024-01-29 00:00:00+01:00,24.81,84232,-0.0028,2024
MTS.MC,2024-01-30 00:00:00+01:00,24.89,100605,0.0032,2024
MTS.MC,2024-01-31 00:00:00+01:00,25.1,230737,0.0083,2024
MTS.MC,2024-02-01 00:00:00+01:00,25.01,190173,-0.0035,2024
MTS.MC,2024-02-02 00:00:00+01:00,25.17,179833,0.0065,2024
MTS.MC,2024-02-05 00:00:00+01:00,24.46,200230,-0.0284,2024
MTS.MC,2024-02-06 00:00:00+01:00,24.94,145456,0.0198,2024
MTS.MC,2024-02-07 00:00:00+01:00,24.67,174057,-0.0108,2024
MTS.MC,2024-02-08 00:00:00+01:00,25.88,795844,0.049,2024
MTS.MC,2024-02-09 00:00:00+01:00,25.95,357753,0.0025,2024
MTS.MC,2024-02-12 00:00:00+01:00,25.94,241369,-0.0002,2024
MTS.MC,2024-02-13 00:00:00+01:00,24.82,327523,-0.0432,2024
MTS.MC,2024-02-14 00:00:00+01:00,24.65,160618,-0.0067,2024
MTS.MC,2024-02-15 00:00:00+01:00,24.68,96443,0.0012,2024
MTS.MC,2024-02-16 00:00:00+01:00,25.09,219839,0.0165,2024
MTS.MC,2024-02-19 00:00:00+01:00,24.35,234631,-0.0295,2024
MTS.MC,2024-02-20 00:00:00+01:00,23.9,273357,-0.0183,2024
MTS.MC,2024-02-21 00:00:00+01:00,23.86,150134,-0.002,2024
MTS.MC,2024-02-22 00:00:00+01:00,23.85,180640,-0.0002,2024
MTS.MC,2024-02-23 00:00:00+01:00,23.8,171439,-0.0021,2024
MTS.MC,2024-02-26 00:00:00+01:00,23.54,279248,-0.0109,2024
MTS.MC,2024-02-27 00:00:00+01:00,23.86,155101,0.0137,2024
MTS.MC,2024-02-28 00:00:00+01:00,23.6,134059,-0.0111,2024
MTS.MC,2024-02-29 00:00:00+01:00,23.63,282132,0.0012,2024
MTS.MC,2024-03-01 00:00:00+01:00,23.59,162129,-0.0019,2024
MTS.MC,2024-03-04 00:00:00+01:00,23.27,215002,-0.0135,2024
MTS.MC,2024-03-05 00:00:00+01:00,22.85,207416,-0.0179,2024
MTS.MC,2024-03-06 00:00:00+01:00,22.95,152481,0.0045,2024
MTS.MC,2024-03-07 00:00:00+01:00,23.33,252567,0.0162,2024
MTS.MC,2024-03-08 00:00:00+01:00,23.4,98134,0.0034,2024
MTS.MC,2024-03-11 00:00:00+01:00,23.4,235756,-0.0002,2024
MTS.MC,2024-03-12 00:00:00+01:00,24.14,290173,0.0316,2024
MTS.MC,2024-03-13 00:00:00+01:00,24.22,230017,0.0032,2024
MTS.MC,2024-03-14 00:00:00+01:00,23.94,136907,-0.0113,2024
MTS.MC,2024-03-15 00:00:00+01:00,23.72,205284,-0.0092,2024
MTS.MC,2024-03-18 00:00:00+01:00,23.86,170831,0.006,2024
MTS.MC,2024-03-19 00:00:00+01:00,23.89,230492,0.0012,2024
MTS.MC,2024-03-20 00:00:00+01:00,24.05,150344,0.0066,2024
MTS.MC,2024-03-21 00:00:00+01:00,24.37,272447,0.0134,2024
MTS.MC,2024-03-22 00:00:00+01:00,24.47,146375,0.0038,2024
MTS.MC,2024-03-25 00:00:00+01:00,24.66,152744,0.008,2024
MTS.MC,2024-03-26 00:00:00+01:00,24.62,161360,-0.0018,2024
MTS.MC,2024-03-27 00:00:00+01:00,24.99,251857,0.0151,2024
MTS.MC,2024-03-28 00:00:00+01:00,24.94,181911,-0.0022,2024
MTS.MC,2024-04-02 00:00:00+02:00,25.0,267025,0.0026,2024
MTS.MC,2024-04-03 00:00:00+02:00,25.03,158166,0.0012,2024
MTS.MC,2024-04-04 00:00:00+02:00,25.17,191464,0.0055,2024
MTS.MC,2024-04-05 00:00:00+02:00,24.78,163189,-0.0156,2024
MTS.MC,2024-04-08 00:00:00+02:00,25.12,134982,0.0138,2024
MTS.MC,2024-04-09 00:00:00+02:00,25.13,170952,0.0004,2024
MTS.MC,2024-04-10 00:00:00+02:00,25.12,293616,-0.0004,2024
MTS.MC,2024-04-11 00:00:00+02:00,25.0,226387,-0.0047,2024
MTS.MC,2024-04-12 00:00:00+02:00,25.19,329897,0.0074,2024
MTS.MC,2024-04-15 00:00:00+02:00,24.98,148091,-0.0082,2024
MTS.MC,2024-04-16 00:00:00+02:00,23.25,897444,-0.0694,2024
MTS.MC,2024-04-17 00:00:00+02:00,23.03,441085,-0.0093,2024
MTS.MC,2024-04-18 00:00:00+02:00,23.32,196064,0.0123,2024
MTS.MC,2024-04-19 00:00:00+02:00,23.33,162314,0.0004,2024
MTS.MC,2024-04-22 00:00:00+02:00,23.62,186159,0.0126,2024
MTS.MC,2024-04-23 00:00:00+02:00,23.01,538791,-0.0257,2024
MTS.MC,2024-04-24 00:00:00+02:00,23.17,279376,0.0068,2024
MTS.MC,2024-04-25 00:00:00+02:00,23.05,289199,-0.0051,2024
MTS.MC,2024-04-26 00:00:00+02:00,23.27,427981,0.0093,2024
MTS.MC,2024-04-29 00:00:00+02:00,23.56,231890,0.0126,2024
MTS.MC,2024-04-30 00:00:00+02:00,23.09,307151,-0.02,2024
MTS.MC,2024-05-02 00:00:00+02:00,23.84,657211,0.0322,2024
MTS.MC,2024-05-03 00:00:00+02:00,23.81,266293,-0.0012,2024
MTS.MC,2024-05-06 00:00:00+02:00,23.87,253241,0.0029,2024
MTS.MC,2024-05-07 00:00:00+02:00,23.46,612966,-0.0172,2024
MTS.MC,2024-05-08 00:00:00+02:00,23.13,416049,-0.0142,2024
MTS.MC,2024-05-09 00:00:00+02:00,23.21,229420,0.0034,2024
MTS.MC,2024-05-10 00:00:00+02:00,23.4,608207,0.0084,2024
MTS.MC,2024-05-13 00:00:00+02:00,23.45,214475,0.0021,2024
MTS.MC,2024-05-14 00:00:00+02:00,23.62,361412,0.0071,2024
MTS.MC,2024-05-15 00:00:00+02:00,23.39,367657,-0.0095,2024
MTS.MC,2024-05-16 00:00:00+02:00,24.08,586363,0.0292,2024
MTS.MC,2024-05-17 00:00:00+02:00,24.03,155473,-0.0021,2024
MTS.MC,2024-05-20 00:00:00+02:00,23.94,237109,-0.0037,2024
MTS.MC,2024-05-21 00:00:00+02:00,23.82,160537,-0.005,2024
MTS.MC,2024-05-22 00:00:00+02:00,23.66,236339,-0.0066,2024
MTS.MC,2024-05-23 00:00:00+02:00,23.47,170612,-0.0079,2024
MTS.MC,2024-05-24 00:00:00+02:00,23.59,182726,0.0051,2024
MTS.MC,2024-05-27 00:00:00+02:00,23.71,122190,0.005,2024
MTS.MC,2024-05-28 00:00:00+02:00,23.67,128150,-0.0017,2024
MTS.MC,2024-05-29 00:00:00+02:00,22.95,505017,-0.0305,2024
MTS.MC,2024-05-30 00:00:00+02:00,23.66,401380,0.031,2024
MTS.MC,2024-05-31 00:00:00+02:00,23.9,329092,0.01,2024
MTS.MC,2024-06-03 00:00:00+02:00,24.09,310674,0.0079,2024
MTS.MC,2024-06-04 00:00:00+02:00,23.56,255017,-0.0218,2024
MTS.MC,2024-06-05 00:00:00+02:00,23.11,540516,-0.0193,2024
MTS.MC,2024-06-06 00:00:00+02:00,23.3,357537,0.0081,2024
MTS.MC,2024-06-07 00:00:00+02:00,23.15,276729,-0.0064,2024
MTS.MC,2024-06-10 00:00:00+02:00,23.06,189976,-0.0038,2024
MTS.MC,2024-06-11 00:00:00+02:00,22.44,389650,-0.0266,2024
MTS.MC,2024-06-12 00:00:00+02:00,22.3,185467,-0.0066,2024
MTS.MC,2024-06-13 00:00:00+02:00,21.98,219326,-0.0142,2024
MTS.MC,2024-06-14 00:00:00+02:00,21.6,341763,-0.0171,2024
MTS.MC,2024-06-17 00:00:00+02:00,21.62,286355,0.0009,2024
MTS.MC,2024-06-18 00:00:00+02:00,21.85,162749,0.0105,2024
MTS.MC,2024-06-19 00:00:00+02:00,21.77,90398,-0.0036,2024
MTS.MC,2024-06-20 00:00:00+02:00,22.16,149817,0.0177,2024
MTS.MC,2024-06-21 00:00:00+02:00,21.73,186316,-0.0192,2024
MTS.MC,2024-06-24 00:00:00+02:00,21.92,160176,0.0087,2024
MTS.MC,2024-06-25 00:00:00+02:00,21.65,152681,-0.0122,2024
MTS.MC,2024-06-26 00:00:00+02:00,21.16,230050,-0.0229,2024
MTS.MC,2024-06-27 00:00:00+02:00,20.9,156099,-0.0122,2024
MTS.MC,2024-06-28 00:00:00+02:00,21.16,201246,0.0123,2024
MTS.MC,2024-07-01 00:00:00+02:00,21.08,132194,-0.0037,2024
MTS.MC,2024-07-02 00:00:00+02:00,20.93,159532,-0.007,2024
MTS.MC,2024-07-03 00:00:00+02:00,21.3,183759,0.0175,2024
MTS.MC,2024-07-04 00:00:00+02:00,21.44,96174,0.0065,2024
MTS.MC,2024-07-05 00:00:00+02:00,21.26,119147,-0.0083,2024
MTS.MC,2024-07-08 00:00:00+02:00,21.0,215797,-0.0121,2024
MTS.MC,2024-07-09 00:00:00+02:00,20.53,224890,-0.0221,2024
MTS.MC,2024-07-10 00:00:00+02:00,20.58,153571,0.0024,2024
MTS.MC,2024-07-11 00:00:00+02:00,20.79,181404,0.0101,2024
MTS.MC,2024-07-12 00:00:00+02:00,21.36,251360,0.0271,2024
MTS.MC,2024-07-15 00:00:00+02:00,21.43,178706,0.0032,2024
MTS.MC,2024-07-16 00:00:00+02:00,20.9,537315,-0.0245,2024
MTS.MC,2024-07-17 00:00:00+02:00,21.06,266262,0.0076,2024
MTS.MC,2024-07-18 00:00:00+02:00,20.94,169188,-0.0056,2024
MTS.MC,2024-07-19 00:00:00+02:00,20.52,255407,-0.0198,2024
MTS.MC,2024-07-22 00:00:00+02:00,20.65,125361,0.0063,2024
MTS.MC,2024-07-23 00:00:00+02:00,20.34,160696,-0.0153,2024
MTS.MC,2024-07-24 00:00:00+02:00,20.6,201412,0.0131,2024
MTS.MC,2024-07-25 00:00:00+02:00,20.55,234637,-0.0024,2024
MTS.MC,2024-07-26 00:00:00+02:00,20.52,98862,-0.0014,2024
MTS.MC,2024-07-29 00:00:00+02:00,20.52,112117,0.0,2024
MTS.MC,2024-07-30 00:00:00+02:00,20.4,184117,-0.0063,2024
MTS.MC,2024-07-31 00:00:00+02:00,20.73,233935,0.0165,2024
MTS.MC,2024-08-01 00:00:00+02:00,19.75,436019,-0.0473,2024
MTS.MC,2024-08-02 00:00:00+02:00,19.21,337343,-0.0273,2024
MTS.MC,2024-08-05 00:00:00+02:00,18.86,503522,-0.0183,2024
MTS.MC,2024-08-06 00:00:00+02:00,19.35,202981,0.026,2024
MTS.MC,2024-08-07 00:00:00+02:00,19.83,221246,0.0248,2024
MTS.MC,2024-08-08 00:00:00+02:00,19.78,118053,-0.0027,2024
MTS.MC,2024-08-09 00:00:00+02:00,19.85,144452,0.0038,2024
MTS.MC,2024-08-12 00:00:00+02:00,19.91,155414,0.003,2024
MTS.MC,2024-08-13 00:00:00+02:00,19.57,142864,-0.0171,2024
MTS.MC,2024-08-14 00:00:00+02:00,19.51,212160,-0.0033,2024
MTS.MC,2024-08-15 00:00:00+02:00,19.88,147409,0.0193,2024
MTS.MC,2024-08-16 00:00:00+02:00,20.01,102650,0.0065,2024
MTS.MC,2024-08-19 00:00:00+02:00,20.47,169002,0.0227,2024
MTS.MC,2024-08-20 00:00:00+02:00,20.33,132320,-0.0068,2024
MTS.MC,2024-08-21 00:00:00+02:00,20.65,136329,0.0161,2024
MTS.MC,2024-08-22 00:00:00+02:00,20.42,127595,-0.0115,2024
MTS.MC,2024-08-23 00:00:00+02:00,20.6,126712,0.0092,2024
MTS.MC,2024-08-26 00:00:00+02:00,20.78,147349,0.0086,2024
MTS.MC,2024-08-27 00:00:00+02:00,20.61,180220,-0.0081,2024
MTS.MC,2024-08-28 00:00:00+02:00,20.84,135316,0.011,2024
MTS.MC,2024-08-29 00:00:00+02:00,20.94,144654,0.0047,2024
MTS.MC,2024-08-30 00:00:00+02:00,20.96,223911,0.0009,2024
MTS.MC,2024-09-02 00:00:00+02:00,21.04,121866,0.0038,2024
MTS.MC,2024-09-03 00:00:00+02:00,20.04,327153,-0.0475,2024
MTS.MC,2024-09-04 00:00:00+02:00,19.81,206267,-0.0114,2024
MTS.MC,2024-09-05 00:00:00+02:00,19.99,165636,0.009,2024
MTS.MC,2024-09-06 00:00:00+02:00,19.8,152291,-0.0094,2024
MTS.MC,2024-09-09 00:00:00+02:00,19.94,68976,0.007,2024
MTS.MC,2024-09-10 00:00:00+02:00,19.52,263223,-0.0213,2024
MTS.MC,2024-09-11 00:00:00+02:00,19.49,159338,-0.0013,2024
MTS.MC,2024-09-12 00:00:00+02:00,19.95,173130,0.0236,2024
MTS.MC,2024-09-13 00:00:00+02:00,20.3,180294,0.0174,2024
MTS.MC,2024-09-16 00:00:00+02:00,20.3,65628,0.0,2024
MTS.MC,2024-09-17 00:00:00+02:00,20.74,176093,0.0219,2024
MTS.MC,2024-09-18 00:00:00+02:00,20.88,103668,0.0067,2024
MTS.MC,2024-09-19 00:00:00+02:00,21.62,468657,0.0355,2024
MTS.MC,2024-09-20 00:00:00+02:00,21.26,283602,-0.0169,2024
MTS.MC,2024-09-23 00:00:00+02:00,21.22,140619,-0.0019,2024
MTS.MC,2024-09-24 00:00:00+02:00,22.22,510292,0.0471,2024
MTS.MC,2024-09-25 00:00:00+02:00,21.99,168251,-0.0102,2024
MTS.MC,2024-09-26 00:00:00+02:00,23.01,576799,0.0464,2024
MTS.MC,2024-09-27 00:00:00+02:00,23.22,262131,0.009,2024
MTS.MC,2024-09-30 00:00:00+02:00,23.3,231594,0.0034,2024
MTS.MC,2024-10-01 00:00:00+02:00,23.31,247439,0.0004,2024
MTS.MC,2024-10-02 00:00:00+02:00,23.3,214323,-0.0004,2024
MTS.MC,2024-10-03 00:00:00+02:00,22.97,238714,-0.014,2024
MTS.MC,2024-10-04 00:00:00+02:00,23.14,143552,0.0073,2024
MTS.MC,2024-10-07 00:00:00+02:00,22.99,187983,-0.0064,2024
MTS.MC,2024-10-08 00:00:00+02:00,22.19,356723,-0.0349,2024
MTS.MC,2024-10-09 00:00:00+02:00,22.34,71551,0.0067,2024
MTS.MC,2024-10-10 00:00:00+02:00,22.37,161852,0.0013,2024
MTS.MC,2024-10-11 00:00:00+02:00,22.42,233963,0.0022,2024
MTS.MC,2024-10-14 00:00:00+02:00,22.3,122279,-0.0053,2024
MTS.MC,2024-10-15 00:00:00+02:00,21.83,257460,-0.0209,2024
MTS.MC,2024-10-16 00:00:00+02:00,21.84,181636,0.0005,2024
MTS.MC,2024-10-17 00:00:00+02:00,21.87,106819,0.0014,2024
MTS.MC,2024-10-18 00:00:00+02:00,22.24,277577,0.0167,2024
MTS.MC,2024-10-21 00:00:00+02:00,21.89,117719,-0.0156,2024
MTS.MC,2024-10-22 00:00:00+02:00,21.94,184579,0.0023,2024
MTS.MC,2024-10-23 00:00:00+02:00,21.73,123555,-0.0095,2024
MTS.MC,2024-10-24 00:00:00+02:00,21.74,152589,0.0005,2024
MTS.MC,2024-10-25 00:00:00+02:00,22.01,128968,0.0123,2024
MTS.MC,2024-10-28 00:00:00+01:00,22.72,240597,0.0324,2024
MTS.MC,2024-10-29 00:00:00+01:00,22.66,186252,-0.0026,2024
MTS.MC,2024-10-30 00:00:00+01:00,22.42,108763,-0.0105,2024
MTS.MC,2024-10-31 00:00:00+01:00,22.44,77284,0.0009,2024
MTS.MC,2024-11-01 00:00:00+01:00,22.46,114455,0.0009,2024
MTS.MC,2024-11-04 00:00:00+01:00,22.5,104341,0.0018,2024
MTS.MC,2024-11-05 00:00:00+01:00,22.8,154080,0.0132,2024
MTS.MC,2024-11-06 00:00:00+01:00,22.93,428619,0.0056,2024
MTS.MC,2024-11-07 00:00:00+01:00,24.39,991509,0.0639,2024
MTS.MC,2024-11-08 00:00:00+01:00,23.85,441453,-0.0223,2024
MTS.MC,2024-11-11 00:00:00+01:00,23.76,239294,-0.0038,2024
MTS.MC,2024-11-12 00:00:00+01:00,22.65,318129,-0.0467,2024
MTS.MC,2024-11-13 00:00:00+01:00,22.62,137483,-0.0013,2024
MTS.MC,2024-11-14 00:00:00+01:00,23.52,233355,0.0398,2024
MTS.MC,2024-11-15 00:00:00+01:00,23.97,270669,0.0191,2024
MTS.MC,2024-11-18 00:00:00+01:00,24.11,139252,0.0058,2024
MTS.MC,2024-11-19 00:00:00+01:00,23.99,195948,-0.005,2024
MTS.MC,2024-11-20 00:00:00+01:00,23.84,109248,-0.0063,2024
MTS.MC,2024-11-21 00:00:00+01:00,23.92,126183,0.0034,2024
MTS.MC,2024-11-22 00:00:00+01:00,23.97,123214,0.0021,2024
MTS.MC,2024-11-25 00:00:00+01:00,23.9,230236,-0.0029,2024
MTS.MC,2024-11-26 00:00:00+01:00,22.99,570102,-0.0381,2024
MTS.MC,2024-11-27 00:00:00+01:00,23.15,128127,0.007,2024
MTS.MC,2024-11-28 00:00:00+01:00,23.64,206066,0.0212,2024
MTS.MC,2024-11-29 00:00:00+01:00,23.85,135129,0.0089,2024
MTS.MC,2024-12-02 00:00:00+01:00,24.19,181920,0.0143,2024
MTS.MC,2024-12-03 00:00:00+01:00,23.95,134958,-0.0099,2024
MTS.MC,2024-12-04 00:00:00+01:00,23.62,127372,-0.0138,2024
MTS.MC,2024-12-05 00:00:00+01:00,24.04,132593,0.0178,2024
MTS.MC,2024-12-06 00:00:00+01:00,24.14,152021,0.0042,2024
MTS.MC,2024-12-09 00:00:00+01:00,24.6,311624,0.0191,2024
MTS.MC,2024-12-10 00:00:00+01:00,24.56,110617,-0.0016,2024
MTS.MC,2024-12-11 00:00:00+01:00,24.57,95358,0.0004,2024
MTS.MC,2024-12-12 00:00:00+01:00,24.25,115871,-0.013,2024
MTS.MC,2024-12-13 00:00:00+01:00,23.71,143041,-0.0223,2024
MTS.MC,2024-12-16 00:00:00+01:00,23.4,136297,-0.0131,2024
MTS.MC,2024-12-17 00:00:00+01:00,22.9,191193,-0.0214,2024
MTS.MC,2024-12-18 00:00:00+01:00,22.87,115403,-0.0013,2024
MTS.MC,2024-12-19 00:00:00+01:00,22.47,116867,-0.0175,2024
MTS.MC,2024-12-20 00:00:00+01:00,22.25,171735,-0.0098,2024
MTS.MC,2024-12-23 00:00:00+01:00,22.12,116940,-0.0058,2024
MTS.MC,2024-12-24 00:00:00+01:00,22.28,49855,0.0072,2024
