currency,yearly,ticker,totalPatrimonioNeto+pasivo,totalPatrimonioNeto,totalPasivo,cuentasAPagar_proveedores,efectivo,totalActivos,Año,comprobacion,comprobacion_2
EUR,"{'totalAssets': 34406000000.0, 'totalCurrentAssets': 10551000000.0, 'cashAndShortTermInvestments': 7908000000.0, 'cash': 7892000000.0, 'shortTermInvestments': 16000000.0, 'netReceivables': 1708493731.0, 'inventory': 334000000.0, 'otherCurrentAssets': 600506269.0, 'nonCurrrentAssetsOther': 2118000000.0, 'propertyPlantEquipment': 17161000000.0, 'propertyPlantAndEquipmentGross': 30571000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 347000000.0, 'intangibleAssets': 2892000000.0, 'otherAssets': 3384000000.0, 'netTangibleAssets': -2399000000.0, 'nonCurrentAssetsTotal': 23855000000.0, 'liabilitiesAndStockholdersEquity': 34406000000.0, 'totalLiab': 33560000000.0, 'totalCurrentLiabilities': 13278000000.0, 'shortTermDebt': 2526000000.0, 'shortLongTermDebtTotal': 19610000000.0, 'capitalLeaseObligations': 9637000000.0, 'accountsPayable': 2068000000.0, 'otherCurrentLiab': 8487000000.0, 'nonCurrentLiabilitiesTotal': 20282000000.0, 'longTermDebtTotal': None, 'longTermDebt': 8968000000.0, 'otherLiab': 3198000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 840000000.0, 'commonStockTotalEquity': None, 'commonStock': 497000000.0, 'commonStockSharesOutstanding': 4963945000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': -8184993055.0, 'accumulatedOtherComprehensiveIncome': 792836950.0, 'otherStockholderEquity': -7841993055.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': 11718000000.0, 'earningAssets': None, 'netWorkingCapital': -2727000000.0, 'netInvestedCapital': 10813000000.0}",IAG.MC,34406000000.0,840000000.0,33566000000.0,2068000000.0,7892000000.0,34406000000.0,2021,0.0,Correcto
EUR,"{'totalAssets': 39303000000.0, 'totalCurrentAssets': 13244000000.0, 'cashAndShortTermInvestments': 9566000000.0, 'cash': 9196000000.0, 'shortTermInvestments': 370000000.0, 'netReceivables': 1561000000.0, 'inventory': 353000000.0, 'otherCurrentAssets': 3325000000.0, 'nonCurrrentAssetsOther': 3147000000.0, 'propertyPlantEquipment': 18346000000.0, 'propertyPlantAndEquipmentGross': 31938000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 346000000.0, 'intangibleAssets': 3210000000.0, 'otherAssets': 4059000000.0, 'netTangibleAssets': -1540000000.0, 'nonCurrentAssetsTotal': 26059000000.0, 'liabilitiesAndStockholdersEquity': 39303000000.0, 'totalLiab': 37281000000.0, 'totalCurrentLiabilities': 16661000000.0, 'shortTermDebt': 2843000000.0, 'shortLongTermDebtTotal': 19984000000.0, 'capitalLeaseObligations': 9619000000.0, 'accountsPayable': 2969000000.0, 'otherCurrentLiab': 10613000000.0, 'nonCurrentLiabilitiesTotal': 20620000000.0, 'longTermDebtTotal': None, 'longTermDebt': 9288000000.0, 'otherLiab': 3479000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 2016000000.0, 'commonStockTotalEquity': None, 'commonStock': 497000000.0, 'commonStockSharesOutstanding': 5344152000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': -6991027839.0, 'accumulatedOtherComprehensiveIncome': 751939033.0, 'otherStockholderEquity': -5472027839.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': 10788000000.0, 'earningAssets': None, 'netWorkingCapital': -3417000000.0, 'netInvestedCapital': 12381000000.0}",IAG.MC,39303000000.0,2016000000.0,37287000000.0,2969000000.0,9196000000.0,39303000000.0,2022,0.0,Correcto
EUR,"{'totalAssets': 37680000000.0, 'totalCurrentAssets': 10704000000.0, 'cashAndShortTermInvestments': 6806000000.0, 'cash': 5441000000.0, 'shortTermInvestments': 1365000000.0, 'netReceivables': 2054000000.0, 'inventory': 494000000.0, 'otherCurrentAssets': 3404000000.0, 'nonCurrrentAssetsOther': 2077358248.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 34989000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 347000000.0, 'intangibleAssets': 3559903119.0, 'otherAssets': 15880254.0, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 26976000000.0, 'liabilitiesAndStockholdersEquity': 37680000000.0, 'totalLiab': 34402000000.0, 'totalCurrentLiabilities': 16979000000.0, 'shortTermDebt': 2251000000.0, 'shortLongTermDebtTotal': 16082000000.0, 'capitalLeaseObligations': 8967000000.0, 'accountsPayable': 3177000000.0, 'otherCurrentLiab': 11549001178.0, 'nonCurrentLiabilitiesTotal': 17423000000.0, 'longTermDebtTotal': None, 'longTermDebt': 6690000000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 3272000000.0, 'commonStockTotalEquity': None, 'commonStock': 497000000.0, 'commonStockSharesOutstanding': 5276575000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': -2899000000.0, 'accumulatedOtherComprehensiveIncome': 470722731.0, 'otherStockholderEquity': 2304277269.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2023-12-31', 'filing_date': '2023-12-31', 'netDebt': 10641000000.0, 'earningAssets': None, 'netWorkingCapital': -6275000000.0, 'netInvestedCapital': 10387000000.0}",IAG.MC,37680000000.0,3272000000.0,34408000000.0,3177000000.0,5441000000.0,37680000000.0,2023,0.0,Correcto
EUR,"{'totalAssets': 43804000000.0, 'totalCurrentAssets': 15186000000.0, 'cashAndShortTermInvestments': 9799000000.0, 'cash': 8189000000.0, 'shortTermInvestments': 1610000000.0, 'netReceivables': 2900000000.0, 'inventory': 616526258.0, 'otherCurrentAssets': 1869318949.0, 'nonCurrrentAssetsOther': 4482804375.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 38536000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 349000000.0, 'intangibleAssets': 3293000000.0, 'otherAssets': None, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 28618000000.0, 'liabilitiesAndStockholdersEquity': 43804000000.0, 'totalLiab': 37628000000.0, 'totalCurrentLiabilities': 19361000000.0, 'shortTermDebt': 3475000000.0, 'shortLongTermDebtTotal': 17345000000.0, 'capitalLeaseObligations': 8646000000.0, 'accountsPayable': 3350000000.0, 'otherCurrentLiab': 12245000000.0, 'nonCurrentLiabilitiesTotal': 18267000000.0, 'longTermDebtTotal': None, 'longTermDebt': 6701000000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': None, 'totalStockholderEquity': 6170000000.0, 'commonStockTotalEquity': None, 'commonStock': 497000000.0, 'commonStockSharesOutstanding': 5259658000.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': None, 'accumulatedOtherComprehensiveIncome': None, 'otherStockholderEquity': 5673000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2024-12-31', 'filing_date': '2024-12-31', 'netDebt': 9156000000.0, 'earningAssets': None, 'netWorkingCapital': -4175000000.0, 'netInvestedCapital': 14869000000.0}",IAG.MC,43804000000.0,6170000000.0,37634000000.0,3350000000.0,8189000000.0,43804000000.0,2024,0.0,Correcto
EUR,"{'totalAssets': 122518000000.0, 'totalCurrentAssets': 14972000000.0, 'cashAndShortTermInvestments': 3788000000.0, 'cash': 3427000000.0, 'shortTermInvestments': 361000000.0, 'netReceivables': 7656000000.0, 'inventory': 2703000000.0, 'otherCurrentAssets': 8000000.0, 'nonCurrrentAssetsOther': 8390000000.0, 'propertyPlantEquipment': 73156000000.0, 'propertyPlantAndEquipmentGross': 118116000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 7613000000.0, 'intangibleAssets': 10609000000.0, 'otherAssets': 14531000000.0, 'netTangibleAssets': 17190000000.0, 'nonCurrentAssetsTotal': 107546000000.0, 'liabilitiesAndStockholdersEquity': 122518000000.0, 'totalLiab': 75300000000.0, 'totalCurrentLiabilities': 17931000000.0, 'shortTermDebt': 8102000000.0, 'shortLongTermDebtTotal': 40697000000.0, 'capitalLeaseObligations': 56000000.0, 'accountsPayable': 6431000000.0, 'otherCurrentLiab': 350000000.0, 'nonCurrentLiabilitiesTotal': 57369000000.0, 'longTermDebtTotal': 32595000000.0, 'longTermDebt': 7415000000.0, 'otherLiab': 24684000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 443000000.0, 'totalStockholderEquity': 35412000000.0, 'commonStockTotalEquity': None, 'commonStock': 4762000000.0, 'commonStockSharesOutstanding': 6448208623.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 21649000000.0, 'accumulatedOtherComprehensiveIncome': -3375000000.0, 'otherStockholderEquity': 9001000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2020-12-31', 'filing_date': '2020-12-31', 'netDebt': 37081000000.0, 'earningAssets': None, 'netWorkingCapital': -6601000000.0, 'netInvestedCapital': 46769000000.0}",IBE.MC,122518000000.0,35412000000.0,87106000000.0,6431000000.0,3427000000.0,122518000000.0,2020,0.0,Correcto
EUR,"{'totalAssets': 141752000000.0, 'totalCurrentAssets': 22383000000.0, 'cashAndShortTermInvestments': 4535000000.0, 'cash': 4033000000.0, 'shortTermInvestments': 502000000.0, 'netReceivables': 10942000000.0, 'inventory': 2906000000.0, 'otherCurrentAssets': 138000000.0, 'nonCurrrentAssetsOther': 10209000000.0, 'propertyPlantEquipment': 81466000000.0, 'propertyPlantAndEquipmentGross': 130910000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 8312000000.0, 'intangibleAssets': 11597000000.0, 'otherAssets': 16397000000.0, 'netTangibleAssets': 20570000000.0, 'nonCurrentAssetsTotal': 119369000000.0, 'liabilitiesAndStockholdersEquity': 141752000000.0, 'totalLiab': 85626000000.0, 'totalCurrentLiabilities': 24354000000.0, 'shortTermDebt': 10682000000.0, 'shortLongTermDebtTotal': 44639000000.0, 'capitalLeaseObligations': 2411000000.0, 'accountsPayable': 7327000000.0, 'otherCurrentLiab': 638000000.0, 'nonCurrentLiabilitiesTotal': 61272000000.0, 'longTermDebtTotal': 33957000000.0, 'longTermDebt': 31332000000.0, 'otherLiab': 27602000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 890000000.0, 'totalStockholderEquity': 40479000000.0, 'commonStockTotalEquity': None, 'commonStock': 4775000000.0, 'commonStockSharesOutstanding': 6452373306.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 23560000000.0, 'accumulatedOtherComprehensiveIncome': -181000000.0, 'otherStockholderEquity': 12144000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': 40234000000.0, 'earningAssets': None, 'netWorkingCapital': -1971000000.0, 'netInvestedCapital': 82335000000.0}",IBE.MC,141752000000.0,40479000000.0,101273000000.0,7327000000.0,4033000000.0,141752000000.0,2021,0.0,Correcto
EUR,"{'totalAssets': 154667000000.0, 'totalCurrentAssets': 23367000000.0, 'cashAndShortTermInvestments': 4991000000.0, 'cash': 4608000000.0, 'shortTermInvestments': 383000000.0, 'netReceivables': 11184000000.0, 'inventory': 2418000000.0, 'otherCurrentAssets': 15958000000.0, 'nonCurrrentAssetsOther': 14599000000.0, 'propertyPlantEquipment': 88696000000.0, 'propertyPlantAndEquipmentGross': 140820000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 8189000000.0, 'intangibleAssets': 11929000000.0, 'otherAssets': 10718000000.0, 'netTangibleAssets': 21001000000.0, 'nonCurrentAssetsTotal': 131300000000.0, 'liabilitiesAndStockholdersEquity': 154667000000.0, 'totalLiab': 96553000000.0, 'totalCurrentLiabilities': 28839000000.0, 'shortTermDebt': 11829000000.0, 'shortLongTermDebtTotal': 50821000000.0, 'capitalLeaseObligations': 2438000000.0, 'accountsPayable': 8465000000.0, 'otherCurrentLiab': 7948000000.0, 'nonCurrentLiabilitiesTotal': 67714000000.0, 'longTermDebtTotal': 38992000000.0, 'longTermDebt': 36302000000.0, 'otherLiab': 29040000000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 903000000.0, 'totalStockholderEquity': 41119000000.0, 'commonStockTotalEquity': None, 'commonStock': 4772000000.0, 'commonStockSharesOutstanding': 6672101123.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 24649000000.0, 'accumulatedOtherComprehensiveIncome': -616000000.0, 'otherStockholderEquity': 11698000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': 45810000000.0, 'earningAssets': None, 'netWorkingCapital': -5472000000.0, 'netInvestedCapital': 89099000000.0}",IBE.MC,154667000000.0,41119000000.0,113548000000.0,8465000000.0,4608000000.0,154667000000.0,2022,0.0,Correcto
EUR,"{'totalAssets': 150033000000.0, 'totalCurrentAssets': 23063000000.0, 'cashAndShortTermInvestments': 5466000000.0, 'cash': 3019000000.0, 'shortTermInvestments': 2447000000.0, 'netReceivables': 9977000000.0, 'inventory': 2828000000.0, 'otherCurrentAssets': 4792000000.0, 'nonCurrrentAssetsOther': 6019000000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 143624000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 8375000000.0, 'intangibleAssets': 11880000000.0, 'otherAssets': -5136000000.0, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 132106000000.0, 'liabilitiesAndStockholdersEquity': 150033000000.0, 'totalLiab': 89741000000.0, 'totalCurrentLiabilities': 28072000000.0, 'shortTermDebt': 12498000000.0, 'shortLongTermDebtTotal': 61646000000.0, 'capitalLeaseObligations': 2592000000.0, 'accountsPayable': 5112000000.0, 'otherCurrentLiab': 10130000000.0, 'nonCurrentLiabilitiesTotal': 65669000000.0, 'longTermDebtTotal': None, 'longTermDebt': 46740000000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': -9334000000.0, 'totalStockholderEquity': 43111000000.0, 'commonStockTotalEquity': None, 'commonStock': 4763000000.0, 'commonStockSharesOutstanding': 6448090485.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 25964000000.0, 'accumulatedOtherComprehensiveIncome': -75000000.0, 'otherStockholderEquity': 12459000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2023-12-31', 'filing_date': '2023-12-31', 'netDebt': 58627000000.0, 'earningAssets': None, 'netWorkingCapital': -5009000000.0, 'netInvestedCapital': 102165000000.0}",IBE.MC,150033000000.0,43111000000.0,106922000000.0,5112000000.0,3019000000.0,150033000000.0,2023,0.0,Correcto
EUR,"{'totalAssets': 158293000000.0, 'totalCurrentAssets': 20835000000.0, 'cashAndShortTermInvestments': 4570000000.0, 'cash': 4082000000.0, 'shortTermInvestments': 1265440000.0, 'netReceivables': 10083986000.0, 'inventory': 3305000000.0, 'otherCurrentAssets': 2098421000.0, 'nonCurrrentAssetsOther': 7572430000.0, 'propertyPlantEquipment': None, 'propertyPlantAndEquipmentGross': 155860000000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 8618000000.0, 'intangibleAssets': 11637000000.0, 'otherAssets': -56000.0, 'netTangibleAssets': None, 'nonCurrentAssetsTotal': 137458056000.0, 'liabilitiesAndStockholdersEquity': 158293000000.0, 'totalLiab': 97242000000.0, 'totalCurrentLiabilities': 30138247000.0, 'shortTermDebt': 13805200000.0, 'shortLongTermDebtTotal': 57731000000.0, 'capitalLeaseObligations': 2799000000.0, 'accountsPayable': 8515000000.0, 'otherCurrentLiab': 6680909000.0, 'nonCurrentLiabilitiesTotal': 67103245000.0, 'longTermDebtTotal': None, 'longTermDebt': 40584844000.0, 'otherLiab': None, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 7534816000.0, 'totalStockholderEquity': 47125000000.0, 'commonStockTotalEquity': None, 'commonStock': 4773000000.0, 'commonStockSharesOutstanding': 6456292802.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 28687000000.0, 'accumulatedOtherComprehensiveIncome': None, 'otherStockholderEquity': 13665000000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': None, 'date': '2024-12-31', 'filing_date': '2024-12-31', 'netDebt': 53649000000.0, 'earningAssets': None, 'netWorkingCapital': -9303723000.0, 'netInvestedCapital': 101515057000.0}",IBE.MC,158293000000.0,47125000000.0,111168000000.0,8515000000.0,4082000000.0,158293000000.0,2024,0.0,Correcto
EUR,"{'totalAssets': 4462902000.0, 'totalCurrentAssets': 2618550000.0, 'cashAndShortTermInvestments': 1186322000.0, 'cash': 1184853000.0, 'shortTermInvestments': 1469000.0, 'netReceivables': 984436000.0, 'inventory': 411446000.0, 'otherCurrentAssets': 289614000.0, 'nonCurrrentAssetsOther': 93607000.0, 'propertyPlantEquipment': 215708000.0, 'propertyPlantAndEquipmentGross': 633209000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 889489000.0, 'intangibleAssets': 278877000.0, 'otherAssets': 430775000.0, 'netTangibleAssets': -503584000.0, 'nonCurrentAssetsTotal': 1844352000.0, 'liabilitiesAndStockholdersEquity': 4462902000.0, 'totalLiab': 3779022000.0, 'totalCurrentLiabilities': 2085240000.0, 'shortTermDebt': 354739000.0, 'shortLongTermDebtTotal': 1935474000.0, 'capitalLeaseObligations': 125576000.0, 'accountsPayable': 525801000.0, 'otherCurrentLiab': 111305000.0, 'nonCurrentLiabilitiesTotal': 1693782000.0, 'longTermDebtTotal': 1372827000.0, 'longTermDebt': 1372827000.0, 'otherLiab': 225862000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 712000.0, 'totalStockholderEquity': 664782000.0, 'commonStockTotalEquity': None, 'commonStock': 35330000.0, 'commonStockSharesOutstanding': 176232896.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 245850000.0, 'accumulatedOtherComprehensiveIncome': 109466000.0, 'otherStockholderEquity': 518109000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 523754000.0, 'date': '2020-12-31', 'filing_date': '2020-12-31', 'netDebt': 750621000.0, 'earningAssets': None, 'netWorkingCapital': 533310000.0, 'netInvestedCapital': 2331021000.0}",IDR.MC,4462902000.0,664782000.0,3798120000.0,525801000.0,1184853000.0,4462902000.0,2020,0.0,Correcto
EUR,"{'totalAssets': 4535136000.0, 'totalCurrentAssets': 2756505000.0, 'cashAndShortTermInvestments': 1262622000.0, 'cash': 1235025000.0, 'shortTermInvestments': 27597000.0, 'netReceivables': 1083344000.0, 'inventory': 366795000.0, 'otherCurrentAssets': 195268000.0, 'nonCurrrentAssetsOther': 100579000.0, 'propertyPlantEquipment': 176911000.0, 'propertyPlantAndEquipmentGross': 602005000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 921392000.0, 'intangibleAssets': 273987000.0, 'otherAssets': 369490000.0, 'netTangibleAssets': -375210000.0, 'nonCurrentAssetsTotal': 1778631000.0, 'liabilitiesAndStockholdersEquity': 4535136000.0, 'totalLiab': 3693994000.0, 'totalCurrentLiabilities': 1773636000.0, 'shortTermDebt': 65635000.0, 'shortLongTermDebtTotal': 1723047000.0, 'capitalLeaseObligations': 106552000.0, 'accountsPayable': 499370000.0, 'otherCurrentLiab': 150263000.0, 'nonCurrentLiabilitiesTotal': 1920358000.0, 'longTermDebtTotal': 1516720000.0, 'longTermDebt': 1566170000.0, 'otherLiab': 403991000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 421000.0, 'totalStockholderEquity': 820169000.0, 'commonStockTotalEquity': None, 'commonStock': 35330000.0, 'commonStockSharesOutstanding': 193159819.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 395131000.0, 'accumulatedOtherComprehensiveIncome': 265947000.0, 'otherStockholderEquity': 551274000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 523754000.0, 'date': '2021-12-31', 'filing_date': '2021-12-31', 'netDebt': 488022000.0, 'earningAssets': None, 'netWorkingCapital': 982869000.0, 'netInvestedCapital': 2437017000.0}",IDR.MC,4535136000.0,820169000.0,3714967000.0,499370000.0,1235025000.0,4535136000.0,2021,0.0,Correcto
EUR,"{'totalAssets': 4535417000.0, 'totalCurrentAssets': 2730167000.0, 'cashAndShortTermInvestments': 974104000.0, 'cash': 933039000.0, 'shortTermInvestments': 41065000.0, 'netReceivables': 1237866000.0, 'inventory': 465498000.0, 'otherCurrentAssets': 334033000.0, 'nonCurrrentAssetsOther': 132967000.0, 'propertyPlantEquipment': 175190000.0, 'propertyPlantAndEquipmentGross': 628686000.0, 'accumulatedDepreciation': None, 'longTermInvestments': None, 'goodWill': 946067000.0, 'intangibleAssets': 252687000.0, 'otherAssets': 162430000.0, 'netTangibleAssets': -211739000.0, 'nonCurrentAssetsTotal': 1805250000.0, 'liabilitiesAndStockholdersEquity': 4535417000.0, 'totalLiab': 3530836000.0, 'totalCurrentLiabilities': 2187506000.0, 'shortTermDebt': 303484000.0, 'shortLongTermDebtTotal': 1239292000.0, 'capitalLeaseObligations': 90353000.0, 'accountsPayable': 569822000.0, 'otherCurrentLiab': 497969000.0, 'nonCurrentLiabilitiesTotal': 1343330000.0, 'longTermDebtTotal': 762895000.0, 'longTermDebt': 815580000.0, 'otherLiab': 642899000.0, 'deferredLongTermLiab': None, 'deferredLongTermAssetCharges': None, 'nonCurrentLiabilitiesOther': 1622000.0, 'totalStockholderEquity': 987015000.0, 'commonStockTotalEquity': None, 'commonStock': 35330000.0, 'commonStockSharesOutstanding': 193215244.0, 'additionalPaidInCapital': None, 'treasuryStock': None, 'preferredStockTotalEquity': None, 'preferredStockRedeemable': None, 'retainedEarningsTotalEquity': None, 'retainedEarnings': 541035000.0, 'accumulatedOtherComprehensiveIncome': 433273000.0, 'otherStockholderEquity': 438754000.0, 'totalPermanentEquity': None, 'noncontrollingInterestInConsolidatedEntity': None, 'temporaryEquityRedeemableNoncontrollingInterests': None, 'accumulatedAmortization': None, 'negativeGoodwill': None, 'warrants': None, 'capitalSurpluse': 523754000.0, 'date': '2022-12-31', 'filing_date': '2022-12-31', 'netDebt': 306253000.0, 'earningAssets': None, 'netWorkingCapital': 542661000.0, 'netInvestedCapital': 2135954000.0}",IDR.MC,4535417000.0,987015000.0,3548402000.0,569822000.0,933039000.0,4535417000.0,2022,0.0,Correcto
